item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
NT01-H0-005,,,,,,,,,NT,IOQM-G9-NT-01,,Euclidean algorithm,unlabelled mixed mastery surface,Euclidean algorithm,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 5; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-006,,,,,,,,,NT,IOQM-G9-NT-01,,same remainder,unlabelled mixed mastery surface,same remainder,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 6; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-007,,,,,,,,,NT,IOQM-G9-NT-01,,prescribed remainder reconstruction,unlabelled mixed mastery surface,prescribed remainder reconstruction,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 7; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-008,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm product,unlabelled mixed mastery surface,gcd-lcm product,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 8; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-009,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination divisibility,unlabelled mixed mastery surface,linear combination divisibility,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 9; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-010,,,,,,,,,NT,IOQM-G9-NT-01,,all divisors of gcd differences,unlabelled mixed mastery surface,all divisors of gcd differences,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 10; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-011,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm reconstruction,unlabelled mixed mastery surface,gcd-lcm reconstruction,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 11; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-012,,,,,,,,,NT,IOQM-G9-NT-01,,lcm synchronization,unlabelled mixed mastery surface,lcm synchronization,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 12; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-013,,,,,,,,,NT,IOQM-G9-NT-01,,same surface different decision,unlabelled mixed mastery surface,same surface different decision,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 13; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-014,,,,,,,,,NT,IOQM-G9-NT-01,,divisibility test vs structural reasoning,unlabelled mixed mastery surface,divisibility test vs structural reasoning,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 14; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-015,,,,,,,,,NT,IOQM-G9-NT-01,,changed-surface same remainder,unlabelled mixed mastery surface,changed-surface same remainder,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 15; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-016,,,,,,,,,NT,IOQM-G9-NT-01,,why-not decision boundary,unlabelled mixed mastery surface,why-not decision boundary,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 16; static answer/proof audit PASS; no psychometric calibration claimed.
