item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
GEO04-BB06,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 6; synchronized teacher key.
GEO04-BC01,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 1; synchronized teacher key.
GEO04-BC02,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 2; synchronized teacher key.
GEO04-BC03,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 3; synchronized teacher key.
GEO04-BC04,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 4; synchronized teacher key.
GEO04-BC05,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 5; synchronized teacher key.
GEO04-BC06,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 6; synchronized teacher key.
GEO04-BC07,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 7; synchronized teacher key.
GEO04-BC08,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 8; synchronized teacher key.
GEO04-BD01,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 1; synchronized teacher key.
GEO04-BD02,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 2; synchronized teacher key.
GEO04-BD03,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 3; synchronized teacher key.
GEO04-BD04,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 4; synchronized teacher key.
GEO04-BD05,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 5; synchronized teacher key.
GEO04-BD06,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 6; synchronized teacher key.
GEO04-BRUBRIC,,,,,,,,,GEO,IOQM-G9-GEO-04,,six_question_assimilation;metacognition;transfer;theorem_legality,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_RUBRIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC_RUBRIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 six-question assimilation rubric; teacher rubric independently synchronized.
