item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
COMB02-BB06,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 6; synchronized teacher key.
COMB02-BC01,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 1; synchronized teacher key.
COMB02-BC02,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 2; synchronized teacher key.
COMB02-BC03,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 3; synchronized teacher key.
COMB02-BC04,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 4; synchronized teacher key.
COMB02-BC05,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 5; synchronized teacher key.
COMB02-BC06,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 6; synchronized teacher key.
COMB02-BC07,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 7; synchronized teacher key.
COMB02-BC08,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark ADOPT item 8; synchronized teacher key.
COMB02-BD01,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 1; synchronized teacher key.
COMB02-BD02,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 2; synchronized teacher key.
COMB02-BD03,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 3; synchronized teacher key.
COMB02-BD04,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 4; synchronized teacher key.
COMB02-BD05,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 5; synchronized teacher key.
COMB02-BD06,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark TRANSFER item 6; synchronized teacher key.
COMB02-BRUBRIC,,,,,,,,,COMB,IOQM-G9-COMB-02,,six_question_assimilation;metacognition;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_RUBRIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC_RUBRIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 six-question assimilation rubric; teacher rubric independently synchronized.
